0.5721726190,0.5549065421,1.0000000000
0.5721726190,0.5525700935,1.0000000000
0.5632440476,0.5478971963,1.0000000000
0.5558035714,0.5478971963,1.0000000000
0.5468750000,0.5478971963,1.0000000000
0.5379464286,0.5478971963,1.0000000000
0.5305059524,0.5478971963,1.0000000000
0.5215773810,0.5502336449,1.0000000000
0.5111607143,0.5572429907,1.0000000000
0.5007440476,0.5642523364,1.0000000000
0.4933035714,0.5665887850,1.0000000000
0.4843750000,0.5689252336,1.0000000000
0.4784226190,0.5759345794,1.0000000000
0.4724702381,0.5759345794,1.0000000000
0.4665178571,0.5759345794,1.0000000000
0.4635416667,0.5782710280,1.0000000000
0.4620535714,0.5782710280,1.0000000000
0.4575892857,0.5782710280,1.0000000000
0.4561011905,0.5782710280,1.0000000000
0.4531250000,0.5782710280,1.0000000000
0.4516369048,0.5806074766,1.0000000000
0.4516369048,0.5829439252,1.0000000000
0.4516369048,0.5946261682,1.0000000000
0.4531250000,0.6063084112,1.0000000000
0.4635416667,0.6343457944,1.0000000000
0.4650297619,0.6436915888,1.0000000000
0.4754464286,0.6600467290,1.0000000000
0.4799107143,0.6623831776,1.0000000000
0.4858630952,0.6647196262,1.0000000000
0.4873511905,0.6647196262,1.0000000000
0.4918154762,0.6647196262,1.0000000000
0.4947916667,0.6647196262,1.0000000000
0.4992559524,0.6647196262,1.0000000000
0.5066964286,0.6647196262,1.0000000000
0.5111607143,0.6623831776,1.0000000000
0.5305059524,0.6553738318,1.0000000000
0.5513392857,0.6530373832,1.0000000000
0.5587797619,0.6530373832,1.0000000000
0.5632440476,0.6483644860,1.0000000000
0.5691964286,0.6413551402,1.0000000000
0.5781250000,0.6273364486,1.0000000000
0.5811011905,0.6203271028,1.0000000000
0.5825892857,0.6109813084,1.0000000000
0.5915178571,0.5876168224,1.0000000000
0.5944940476,0.5689252336,1.0000000000
0.5959821429,0.5432242991,1.0000000000
0.6004464286,0.5221962617,1.0000000000
0.6019345238,0.4918224299,1.0000000000
0.6049107143,0.4707943925,1.0000000000
0.6049107143,0.4661214953,1.0000000000
0.6049107143,0.4637850467,1.0000000000
0.6049107143,0.4591121495,1.0000000000
0.6049107143,0.4567757009,1.0000000000
0.6049107143,0.4544392523,1.0000000000
0.6049107143,0.4497663551,1.0000000000
0.6004464286,0.4334112150,1.0000000000
0.5974702381,0.4287383178,1.0000000000
0.5930059524,0.4264018692,1.0000000000
0.5870535714,0.4193925234,1.0000000000
0.5825892857,0.4170560748,1.0000000000
0.5796130952,0.4170560748,1.0000000000
0.5766369048,0.4170560748,1.0000000000
0.5751488095,0.4170560748,1.0000000000
0.5721726190,0.4147196262,1.0000000000
0.5706845238,0.4147196262,1.0000000000
0.5677083333,0.4147196262,1.0000000000
0.5617559524,0.4147196262,1.0000000000
0.5572916667,0.4147196262,1.0000000000
0.5543154762,0.4147196262,1.0000000000
0.5498511905,0.4147196262,1.0000000000
0.5468750000,0.4147196262,1.0000000000
0.5453869048,0.4147196262,1.0000000000
0.5424107143,0.4147196262,1.0000000000
0.5409226190,0.4147196262,1.0000000000
0.5394345238,0.4147196262,1.0000000000
0.5349702381,0.4147196262,1.0000000000
0.5334821429,0.4147196262,1.0000000000
0.5275297619,0.4147196262,1.0000000000
0.5245535714,0.4147196262,1.0000000000
0.5200892857,0.4147196262,1.0000000000
0.5096726190,0.4147196262,1.0000000000
0.5022321429,0.4147196262,1.0000000000
0.4933035714,0.4147196262,1.0000000000
0.4724702381,0.4007009346,1.0000000000
0.4546130952,0.4007009346,1.0000000000
0.4412202381,0.3983644860,1.0000000000
0.4293154762,0.3960280374,1.0000000000
0.4129464286,0.3960280374,1.0000000000
0.3980654762,0.3960280374,1.0000000000
0.3757440476,0.3960280374,1.0000000000
0.3697916667,0.3960280374,1.0000000000
0.3623511905,0.3960280374,1.0000000000
0.3608630952,0.3960280374,1.0000000000
0.3578869048,0.3960280374,1.0000000000
0.3534226190,0.3960280374,1.0000000000
0.3489583333,0.3960280374,1.0000000000
0.3459821429,0.3960280374,1.0000000000
0.3444940476,0.3960280374,1.0000000000
0.3385416667,0.3960280374,1.0000000000
0.3340773810,0.3960280374,1.0000000000
0.3311011905,0.4007009346,1.0000000000
0.3221726190,0.4053738318,1.0000000000
0.3058035714,0.4193925234,1.0000000000
0.2879464286,0.4357476636,1.0000000000
0.2849702381,0.4404205607,1.0000000000
0.2805059524,0.4450934579,1.0000000000
0.2775297619,0.4521028037,1.0000000000
0.2715773810,0.4614485981,1.0000000000
0.2715773810,0.4684579439,1.0000000000
0.2715773810,0.4848130841,1.0000000000
0.2715773810,0.4894859813,1.0000000000
0.2715773810,0.4988317757,1.0000000000
0.2715773810,0.5011682243,1.0000000000
0.2715773810,0.5035046729,1.0000000000
0.2715773810,0.5081775701,1.0000000000
0.2715773810,0.5105140187,1.0000000000
0.2745535714,0.5198598131,1.0000000000
0.2775297619,0.5338785047,1.0000000000
0.2805059524,0.5362149533,1.0000000000
0.2819940476,0.5408878505,1.0000000000
0.2864583333,0.5478971963,1.0000000000
0.2879464286,0.5502336449,1.0000000000
0.2894345238,0.5502336449,1.0000000000
0.2924107143,0.5549065421,1.0000000000
0.2953869048,0.5572429907,1.0000000000
0.5319940476,0.8049065421,2.0000000000
0.5319940476,0.8025700935,2.0000000000
0.5319940476,0.8002336449,2.0000000000
0.5334821429,0.7978971963,2.0000000000
