0.1758928571,0.5896358543
0.1758928571,0.5868347339
0.1758928571,0.5840336134
0.1758928571,0.5812324930
0.1758928571,0.5784313725
0.1758928571,0.5756302521
0.1758928571,0.5700280112
0.1741071429,0.5644257703
0.1741071429,0.5588235294
0.1741071429,0.5560224090
0.1741071429,0.5532212885
0.1741071429,0.5504201681
0.1741071429,0.5476190476
0.1741071429,0.5448179272
0.1741071429,0.5392156863
0.1741071429,0.5364145658
0.1741071429,0.5336134454
0.1741071429,0.5308123249
0.1741071429,0.5280112045
0.1741071429,0.5252100840
0.1741071429,0.5224089636
0.1741071429,0.5196078431
0.1741071429,0.5140056022
0.1758928571,0.5140056022
0.1776785714,0.5028011204
0.1794642857,0.5000000000
0.1830357143,0.4971988796
0.1866071429,0.4887955182
0.1866071429,0.4859943978
0.1883928571,0.4859943978
0.1919642857,0.4775910364
0.2008928571,0.4663865546
0.2098214286,0.4551820728
0.2151785714,0.4523809524
0.2169642857,0.4523809524
0.2241071429,0.4439775910
0.2294642857,0.4439775910
0.2348214286,0.4411764706
0.2455357143,0.4383753501
0.2598214286,0.4271708683
0.2669642857,0.4271708683
0.2705357143,0.4271708683
0.2758928571,0.4271708683
0.2830357143,0.4271708683
0.2955357143,0.4271708683
0.3080357143,0.4271708683
0.3187500000,0.4271708683
0.3312500000,0.4271708683
0.3455357143,0.4271708683
0.3758928571,0.4271708683
0.3955357143,0.4271708683
0.4026785714,0.4271708683
0.4098214286,0.4271708683
0.4169642857,0.4271708683
0.4276785714,0.4327731092
0.4383928571,0.4355742297
0.4508928571,0.4439775910
0.4705357143,0.4495798319
0.4830357143,0.4579831933
0.4919642857,0.4635854342
0.5044642857,0.4663865546
0.5151785714,0.4775910364
0.5205357143,0.4803921569
0.5276785714,0.4887955182
0.5312500000,0.4915966387
0.5366071429,0.4943977591
0.5401785714,0.5000000000
0.5419642857,0.5056022409
0.5437500000,0.5084033613
0.5437500000,0.5140056022
0.5455357143,0.5168067227
0.5473214286,0.5196078431
0.5473214286,0.5224089636
0.5473214286,0.5252100840
0.5473214286,0.5308123249
0.5473214286,0.5336134454
0.5491071429,0.5364145658
0.5491071429,0.5420168067
0.5491071429,0.5448179272
0.2955357143,0.5448179272
0.3794642857,0.5252100840
0.3473214286,0.5616246499
