0.6026785714,0.6008403361
0.6008928571,0.6008403361
0.5991071429,0.6008403361
0.5973214286,0.6008403361
0.5955357143,0.6008403361
0.5937500000,0.6008403361
0.5937500000,0.6036414566
0.5919642857,0.6036414566
0.5901785714,0.6036414566
0.5901785714,0.6064425770
0.5901785714,0.6092436975
0.5901785714,0.6120448179
0.5901785714,0.6148459384
0.5901785714,0.6176470588
0.5901785714,0.6204481793
0.5901785714,0.6232492997
0.5919642857,0.6260504202
0.5919642857,0.6288515406
0.5937500000,0.6288515406
0.5955357143,0.6288515406
0.5991071429,0.6316526611
0.6008928571,0.6344537815
0.6026785714,0.6372549020
0.6062500000,0.6372549020
0.6098214286,0.6372549020
0.6133928571,0.6400560224
0.6151785714,0.6400560224
0.6169642857,0.6428571429
0.6187500000,0.6428571429
0.6205357143,0.6428571429
0.6205357143,0.6400560224
0.6205357143,0.6372549020
0.6205357143,0.6316526611
0.6205357143,0.6260504202
0.6205357143,0.6204481793
0.6205357143,0.6176470588
0.6205357143,0.6148459384
0.6205357143,0.6092436975
0.6205357143,0.6036414566
0.6205357143,0.5980392157
0.6205357143,0.5924369748
0.6205357143,0.5896358543
0.6205357143,0.5868347339
0.6205357143,0.5840336134
0.6205357143,0.5812324930
0.6205357143,0.5784313725
0.6205357143,0.5756302521
0.6205357143,0.5700280112
0.6205357143,0.5672268908
0.6205357143,0.5644257703
0.6205357143,0.5616246499
0.6205357143,0.5588235294
0.6169642857,0.5588235294
0.6133928571,0.5588235294
0.6098214286,0.5560224090
0.6062500000,0.5532212885
0.6044642857,0.5532212885
0.6008928571,0.5532212885
0.5973214286,0.5532212885
0.5937500000,0.5532212885
0.5919642857,0.5532212885
0.5812500000,0.5532212885
0.5776785714,0.5532212885
0.5705357143,0.5532212885
0.5616071429,0.5532212885
0.5526785714,0.5532212885
0.5437500000,0.5532212885
0.5348214286,0.5532212885
0.5258928571,0.5532212885
0.5098214286,0.5532212885
0.5044642857,0.5532212885
0.4991071429,0.5532212885
0.4955357143,0.5532212885
0.4919642857,0.5532212885
0.4901785714,0.5532212885
0.4866071429,0.5532212885
0.4830357143,0.5532212885
0.4758928571,0.5532212885
0.4616071429,0.5532212885
0.4544642857,0.5532212885
0.4437500000,0.5532212885
0.4383928571,0.5532212885
0.4312500000,0.5532212885
0.4241071429,0.5532212885
0.4223214286,0.5532212885
0.4187500000,0.5532212885
0.4169642857,0.5532212885
0.4151785714,0.5532212885
0.4133928571,0.5532212885
0.4116071429,0.5532212885
0.4080357143,0.5532212885
0.4080357143,0.5560224090
0.4062500000,0.5560224090
0.4044642857,0.5560224090
0.4044642857,0.5616246499
0.4026785714,0.5672268908
0.4026785714,0.5700280112
0.4026785714,0.5756302521
0.4026785714,0.5840336134
0.4026785714,0.5868347339
0.4026785714,0.5952380952
0.4026785714,0.6008403361
0.4026785714,0.6036414566
0.4044642857,0.6176470588
0.4062500000,0.6204481793
0.4062500000,0.6232492997
0.4080357143,0.6288515406
0.4098214286,0.6316526611
0.4098214286,0.6344537815
0.4116071429,0.6344537815
0.4116071429,0.6372549020
0.4116071429,0.6400560224
0.4133928571,0.6428571429
0.4151785714,0.6428571429
0.4169642857,0.6428571429
0.4187500000,0.6456582633
0.4223214286,0.6484593838
0.4330357143,0.6512605042
0.6026785714,0.6876750700
