0.4830357143,0.6876750700
0.4812500000,0.6876750700
0.4794642857,0.6876750700
0.4758928571,0.6876750700
0.4741071429,0.6876750700
0.4723214286,0.6876750700
0.4705357143,0.6876750700
0.4651785714,0.6876750700
0.4633928571,0.6876750700
0.4598214286,0.6876750700
0.4580357143,0.6876750700
0.4526785714,0.6876750700
0.4455357143,0.6904761905
0.4366071429,0.6988795518
0.4348214286,0.7016806723
0.4294642857,0.7100840336
0.4223214286,0.7128851541
0.4169642857,0.7212885154
0.4080357143,0.7268907563
0.4044642857,0.7296918768
0.3991071429,0.7324929972
0.3901785714,0.7380952381
0.3866071429,0.7408963585
0.3812500000,0.7492997199
0.3758928571,0.7492997199
0.3705357143,0.7549019608
0.3687500000,0.7577030812
0.3633928571,0.7605042017
0.3598214286,0.7661064426
0.3508928571,0.7661064426
0.3455357143,0.7689075630
0.3383928571,0.7717086835
0.3312500000,0.7717086835
0.3276785714,0.7773109244
0.3241071429,0.7773109244
0.3223214286,0.7773109244
0.3205357143,0.7773109244
0.3223214286,0.7801120448
0.3312500000,0.7801120448
0.3366071429,0.7913165266
0.3401785714,0.7913165266
0.3455357143,0.7913165266
0.3473214286,0.7913165266
0.3491071429,0.7969187675
0.3544642857,0.7997198880
0.3562500000,0.7997198880
0.3580357143,0.7997198880
0.3633928571,0.7997198880
0.3651785714,0.8025210084
0.3723214286,0.8025210084
0.3794642857,0.8109243697
0.3830357143,0.8137254902
0.3883928571,0.8137254902
0.3937500000,0.8137254902
0.3973214286,0.8193277311
0.4008928571,0.8193277311
0.4044642857,0.8193277311
0.4151785714,0.8193277311
0.4258928571,0.8193277311
0.4401785714,0.8193277311
0.4580357143,0.8109243697
0.4776785714,0.8109243697
0.4973214286,0.8109243697
0.5080357143,0.8053221289
0.5241071429,0.8053221289
0.5312500000,0.8053221289
0.5383928571,0.8053221289
0.5437500000,0.8053221289
0.5455357143,0.8053221289
0.5508928571,0.8053221289
0.5526785714,0.8053221289
0.5544642857,0.8025210084
0.5562500000,0.8025210084
0.5580357143,0.8025210084
0.5616071429,0.8025210084
0.5651785714,0.8081232493
0.5669642857,0.8081232493
0.5741071429,0.8109243697
0.5758928571,0.8109243697
0.5812500000,0.8137254902
0.5866071429,0.8193277311
0.6116071429,0.8193277311
0.6258928571,0.8193277311
0.6366071429,0.8193277311
0.6508928571,0.8193277311
0.6633928571,0.8193277311
0.6776785714,0.8193277311
0.6883928571,0.8193277311
0.6901785714,0.8193277311
0.6866071429,0.8193277311
0.6866071429,0.8109243697
0.6848214286,0.8053221289
0.6830357143,0.8025210084
0.6830357143,0.7969187675
0.6812500000,0.7941176471
0.6794642857,0.7913165266
0.6776785714,0.7885154062
0.6741071429,0.7857142857
0.6723214286,0.7829131653
0.6705357143,0.7773109244
0.6669642857,0.7717086835
0.6633928571,0.7689075630
0.6616071429,0.7661064426
0.6598214286,0.7661064426
0.6580357143,0.7577030812
0.6544642857,0.7549019608
0.6508928571,0.7521008403
0.6491071429,0.7521008403
0.6473214286,0.7492997199
0.6437500000,0.7408963585
0.6383928571,0.7380952381
0.6330357143,0.7324929972
0.6276785714,0.7296918768
0.6258928571,0.7240896359
0.6187500000,0.7184873950
0.6151785714,0.7156862745
0.6116071429,0.7128851541
0.6080357143,0.7072829132
0.6044642857,0.7016806723
0.6008928571,0.6988795518
0.5955357143,0.6932773109
0.5901785714,0.6848739496
0.5848214286,0.6792717087
0.5812500000,0.6736694678
0.5776785714,0.6624649860
0.5741071429,0.6596638655
0.5687500000,0.6484593838
0.5633928571,0.6400560224
0.5598214286,0.6316526611
0.5544642857,0.6232492997
0.5473214286,0.6120448179
0.5419642857,0.6036414566
0.5401785714,0.5924369748
0.5383928571,0.5868347339
0.5366071429,0.5840336134
0.5312500000,0.5728291317
0.5276785714,0.5644257703
0.5276785714,0.5616246499
0.5241071429,0.5532212885
0.5241071429,0.5476190476
0.5205357143,0.5420168067
0.5187500000,0.5336134454
0.5169642857,0.5280112045
0.5151785714,0.5224089636
0.5098214286,0.5112044818
0.5098214286,0.5028011204
0.5044642857,0.4887955182
0.5026785714,0.4831932773
0.5008928571,0.4719887955
0.4973214286,0.4607843137
0.4937500000,0.4579831933
0.4937500000,0.4495798319
0.4919642857,0.4467787115
0.4919642857,0.4383753501
0.4901785714,0.4327731092
0.4883928571,0.4159663866
0.4866071429,0.4075630252
0.4866071429,0.4019607843
0.4848214286,0.3935574230
0.4848214286,0.3823529412
0.4848214286,0.3795518207
0.4812500000,0.3655462185
0.4812500000,0.3571428571
0.4794642857,0.3543417367
0.4794642857,0.3403361345
0.4794642857,0.3319327731
0.4794642857,0.3291316527
0.4794642857,0.3207282913
0.4794642857,0.3123249300
0.4794642857,0.3039215686
0.4794642857,0.2983193277
0.4794642857,0.2899159664
0.4794642857,0.2871148459
0.4794642857,0.2787114846
0.4794642857,0.2759103641
0.4794642857,0.2675070028
0.4794642857,0.2647058824
0.4794642857,0.2535014006
0.4830357143,0.2478991597
0.4830357143,0.2450980392
0.4848214286,0.2310924370
0.4848214286,0.2226890756
0.4866071429,0.2170868347
0.4883928571,0.2142857143
0.4883928571,0.2114845938
0.4901785714,0.2058823529
0.4919642857,0.2058823529
0.4955357143,0.2058823529
0.4973214286,0.2030812325
0.5008928571,0.2030812325
0.5044642857,0.2002801120
