0.538392857,1.037815126,1,110
0.561607143,0.99859944,1,
0.577678571,0.973389356,1,
0.579464286,0.967787115,1,
0.58125,0.953781513,1,
0.583035714,0.950980392,1,
0.590178571,0.931372549,1,
0.591964286,0.925770308,1,
0.599107143,0.906162465,1,
0.602678571,0.906162465,1,
0.60625,0.883753501,1,
0.60625,0.878151261,1,
0.608035714,0.858543417,1,
0.609821429,0.850140056,1,
0.613392857,0.847338936,1,
0.613392857,0.844537815,1,
0.615178571,0.841736695,1,
0.615178571,0.836134454,1,
0.616964286,0.830532213,1,
0.620535714,0.830532213,1,
0.624107143,0.824929972,1,
0.624107143,0.822128852,1,
0.624107143,0.816526611,1,
0.624107143,0.81372549,1,
0.624107143,0.808123249,1,
0.624107143,0.805322129,1,
0.625892857,0.799719888,1,
0.625892857,0.791316527,1,
