0.4830357143,0.6988795518
0.4901785714,0.6540616246
0.4937500000,0.6400560224
0.4991071429,0.6176470588
0.5062500000,0.6036414566
0.5080357143,0.5868347339
0.5116071429,0.5616246499
0.5169642857,0.5476190476
0.5169642857,0.5420168067
0.5187500000,0.5280112045
0.5241071429,0.5196078431
0.5241071429,0.5140056022
0.5276785714,0.5056022409
0.5294642857,0.4915966387
0.5312500000,0.4887955182
0.5312500000,0.4859943978
0.5312500000,0.4775910364
0.5348214286,0.4747899160
0.5348214286,0.4691876751
0.5366071429,0.4663865546
0.5366071429,0.4607843137
0.5366071429,0.4579831933
0.5383928571,0.4551820728
0.5383928571,0.4523809524
0.5383928571,0.4439775910
0.5383928571,0.4383753501
0.5401785714,0.4299719888
0.5401785714,0.4271708683
0.5401785714,0.4243697479
0.5419642857,0.4215686275
0.5419642857,0.4159663866
0.5419642857,0.4131652661
0.5455357143,0.4103641457
0.5455357143,0.4075630252
0.5455357143,0.4047619048
0.5455357143,0.4019607843
0.5473214286,0.3935574230
0.5473214286,0.3907563025
0.5491071429,0.3907563025
0.5491071429,0.3879551821
0.5491071429,0.3851540616
0.5491071429,0.3795518207
0.5491071429,0.3767507003
0.5491071429,0.3851540616
0.4473214286,0.8837535014
0.4455357143,0.8837535014
0.4437500000,0.8809523810
0.4419642857,0.8725490196
0.4383928571,0.8641456583
0.4366071429,0.8613445378
0.4348214286,0.8557422969
0.4330357143,0.8529411765
0.4330357143,0.8473389356
0.4294642857,0.8445378151
0.4294642857,0.8417366947
0.4294642857,0.8389355742
0.4294642857,0.8305322129
0.4312500000,0.8305322129
0.4312500000,0.8277310924
0.4312500000,0.8249299720
0.4330357143,0.8249299720
0.4366071429,0.8249299720
0.4455357143,0.8221288515
0.4526785714,0.8221288515
0.4633928571,0.8221288515
0.4705357143,0.8221288515
0.4741071429,0.8221288515
0.4776785714,0.8221288515
0.4848214286,0.8221288515
0.4883928571,0.8249299720
0.4973214286,0.8305322129
0.4991071429,0.8305322129
0.4991071429,0.8333333333
0.4991071429,0.8249299720
0.4991071429,0.8221288515
0.4955357143,0.8081232493
0.4919642857,0.7941176471
0.4901785714,0.7913165266
0.4883928571,0.7885154062
0.4866071429,0.7829131653
0.4812500000,0.7773109244
0.4794642857,0.7773109244
0.4758928571,0.7745098039
0.4723214286,0.7689075630
0.4705357143,0.7633053221
0.4651785714,0.7577030812
0.4616071429,0.7521008403
0.4598214286,0.7464985994
0.4544642857,0.7380952381
0.4526785714,0.7352941176
