0.3683035714,0.6179906542
0.3772321429,0.6109813084
0.3802083333,0.5992990654
0.3846726190,0.5502336449
0.3846726190,0.4964953271
0.3816964286,0.4731308411
0.3683035714,0.4217289720
0.3578869048,0.3960280374
0.3459821429,0.3679906542
0.3355654762,0.3516355140
0.3251488095,0.3399532710
0.3162202381,0.3306074766
0.3087797619,0.3282710280
0.3013392857,0.3235981308
0.2938988095,0.3189252336
0.2909226190,0.3189252336
0.2849702381,0.3189252336
0.2775297619,0.3189252336
0.2581845238,0.3189252336
0.2388392857,0.3235981308
0.2313988095,0.3259345794
0.2284226190,0.3282710280
0.3385416667,0.7184579439
0.3400297619,0.7184579439
0.3415178571,0.7184579439
0.3430059524,0.7184579439
