0.709077381,0.793224299,1,160
0.710565476,0.790887851,1,
0.713541667,0.788551402,1,
0.713541667,0.783878505,1,
0.715029762,0.781542056,1,
0.715029762,0.776869159,1,
0.718005952,0.776869159,1,
0.718005952,0.77453271,1,
0.718005952,0.772196262,1,
0.719494048,0.772196262,1,
0.719494048,0.767523365,1,
0.719494048,0.765186916,1,
0.719494048,0.760514019,1,
0.722470238,0.760514019,1,
0.722470238,0.75817757,1,
0.722470238,0.753504673,1,
0.722470238,0.751168224,1,
0.722470238,0.746495327,1,
0.722470238,0.744158879,1,
0.723958333,0.739485981,1,
0.723958333,0.737149533,1,
0.723958333,0.730140187,1,
0.723958333,0.72546729,1,
0.723958333,0.723130841,1,
0.723958333,0.716121495,1,
0.723958333,0.711448598,1,
0.723958333,0.70911215,1,
0.723958333,0.706775701,1,
0.723958333,0.702102804,1,
0.723958333,0.699766355,1,
0.723958333,0.695093458,1,
0.723958333,0.692757009,1,
0.720982143,0.692757009,1,
0.720982143,0.688084112,1,
0.720982143,0.685747664,1,
0.719494048,0.685747664,1,
0.716517857,0.685747664,1,
0.716517857,0.681074766,1,
0.715029762,0.681074766,1,
0.710565476,0.678738318,1,
0.709077381,0.678738318,1,
0.706101191,0.674065421,1,
0.704613095,0.674065421,1,
0.704613095,0.671728972,1,
0.701636905,0.671728972,1,
0.70014881,0.667056075,1,
0.697172619,0.667056075,1,
0.695684524,0.667056075,1,
0.692708333,0.667056075,1,
0.691220238,0.667056075,1,
0.688244048,0.667056075,1,
0.686755952,0.667056075,1,
0.685267857,0.669392523,1,
0.682291667,0.669392523,1,
0.682291667,0.671728972,1,
0.680803571,0.671728972,1,
0.680803571,0.676401869,1,
0.680803571,0.678738318,1,
0.677827381,0.683411215,1,
0.676339286,0.685747664,1,
0.676339286,0.690420561,1,
0.676339286,0.692757009,1,
0.676339286,0.697429907,1,
0.673363095,0.699766355,1,
0.673363095,0.704439252,1,
0.671875,0.704439252,1,
0.671875,0.706775701,1,
0.66889881,0.706775701,1,
0.667410714,0.70911215,1,
0.667410714,0.713785047,1,
0.667410714,0.716121495,1,
0.667410714,0.720794393,1,
0.667410714,0.723130841,1,
0.664434524,0.723130841,1,
0.664434524,0.730140187,1,
0.664434524,0.72546729,1,
0.664434524,0.723130841,1,
0.665922619,0.718457944,1,
0.665922619,0.711448598,1,
0.667410714,0.711448598,1,
0.667410714,0.70911215,1,
0.667410714,0.702102804,1,
0.670386905,0.699766355,1,
0.670386905,0.695093458,1,
0.670386905,0.692757009,1,
0.670386905,0.685747664,1,
0.670386905,0.678738318,1,
0.670386905,0.671728972,1,
0.66889881,0.671728972,1,
0.667410714,0.667056075,1,
0.664434524,0.662383178,1,
0.661458333,0.655373832,1,
0.658482143,0.650700935,1,
0.656994048,0.650700935,1,
0.654017857,0.650700935,1,
0.654017857,0.648364486,1,
0.649553571,0.643691589,1,
0.648065476,0.643691589,1,
0.645089286,0.643691589,1,
0.643601191,0.643691589,1,
0.640625,0.643691589,1,
0.639136905,0.643691589,1,
0.63764881,0.643691589,1,
0.63764881,0.646028037,1,
0.634672619,0.646028037,1,
0.633184524,0.646028037,1,
0.633184524,0.648364486,1,
0.630208333,0.648364486,1,
0.628720238,0.648364486,1,
0.628720238,0.653037383,1,
0.625744048,0.653037383,1,
0.624255952,0.655373832,1,
0.621279762,0.662383178,1,
0.621279762,0.669392523,1,
0.619791667,0.671728972,1,
0.619791667,0.681074766,1,
0.619791667,0.685747664,1,
0.619791667,0.683411215,1,
0.622767857,0.678738318,1,
0.622767857,0.671728972,1,
0.624255952,0.662383178,1,
0.627232143,0.655373832,1,
0.627232143,0.650700935,1,
0.628720238,0.648364486,1,
0.628720238,0.64135514,1,
0.628720238,0.639018692,1,
0.628720238,0.632009346,1,
0.628720238,0.627336449,1,
0.633184524,0.589953271,1,
0.636160714,0.580607477,1,
